date,AAPL_mom_21d,AAPL_mom_63d,AAPL_mom_126d,AAPL_mom_252_skip21,MSFT_mom_21d,MSFT_mom_63d,MSFT_mom_126d,MSFT_mom_252_skip21,GOOGL_mom_21d,GOOGL_mom_63d,GOOGL_mom_126d,GOOGL_mom_252_skip21,AMZN_mom_21d,AMZN_mom_63d,AMZN_mom_126d,AMZN_mom_252_skip21,META_mom_21d,META_mom_63d,META_mom_126d,META_mom_252_skip21,NVDA_mom_21d,NVDA_mom_63d,NVDA_mom_126d,NVDA_mom_252_skip21,TSLA_mom_21d,TSLA_mom_63d,TSLA_mom_126d,TSLA_mom_252_skip21,PLTR_mom_21d,PLTR_mom_63d,PLTR_mom_126d,PLTR_mom_252_skip21,AVGO_mom_21d,AVGO_mom_63d,AVGO_mom_126d,AVGO_mom_252_skip21,GEV_mom_21d,GEV_mom_63d,GEV_mom_126d,GEV_mom_252_skip21,VRT_mom_21d,VRT_mom_63d,VRT_mom_126d,VRT_mom_252_skip21
2025-08-26,0.13133396248870954,0.14613226388738787,0.15085303726075594,-0.1975321264633606,-0.0471525273735659,0.026025217054261862,0.3733933410311723,0.16573224052800462,0.06405342415714443,0.24206663783991544,0.3691816779540955,-0.0014846551387560636,0.06998830409356738,0.0749165765850448,0.3206490356854139,-0.07527579493835179,-0.012259879001579432,0.058832297437916514,0.5085174626515823,0.2345467883846455,0.019690305206462977,0.22900609534268201,0.8382293892817081,0.3673493184733312,0.13912282974863954,0.03289570299879574,0.4777913182333908,-0.3566456883257616,-0.0715646101460149,0.12315855616840055,0.7115650601127781,1.3292109154456244,0.01733985219497658,0.12980944843540754,0.7614759447113961,0.22922554044549615,-0.036646624171708164,0.22578962145696746,0.9203922562413127,0.9826620852607102,-0.0780485483171931,0.04586361171033859,0.7818609824221037,0.15059537687841784
2025-08-27,0.08207112715106057,0.1448290091554738,0.12929794455885069,-0.13822037700884293,-0.033083948066486735,0.031086501702904945,0.3582214961093617,0.20477812005182106,0.05808352954996998,0.2156076894188339,0.33718258220265684,0.04327924759544932,0.030632900004498254,0.08080569838199914,0.26866002214839435,0.008117177580264867,-0.03187816942793642,0.05460943296237408,0.4376300337509824,0.2948499360840433,0.012150508445099462,0.17685217771158324,0.7682074643056771,0.3920479411025275,0.09280735206776902,0.06731796672263779,0.39427295206189683,-0.2731465703314929,-0.1271025955218893,0.09671098670398881,0.5544534814520929,1.5106978045028665,-0.004707581035268693,0.13451627460721371,0.7011873350923483,0.35993213437393967,-0.06344142070312031,0.23870698556325687,0.8526609221812356,1.0996666643470028,-0.07470526530597632,0.06305465888786888,0.6583811475672809,0.22551871498207698
2025-08-28,0.05814698610041469,0.15832866764351183,0.11882463529291676,-0.11701512032438788,-0.019895417079308086,0.0261889103621904,0.3204611936970436,0.19635313455659253,0.07694071839197614,0.21955203121122402,0.3303429215378899,0.04495273598721883,0.03795993367095418,0.06669123065585847,0.24155677066580905,-0.0007165569438846164,-0.014071324155773168,0.03445888257938856,0.40989985844454413,0.28128442406745524,-0.0033195057477242162,0.16223727860048798,0.6929669666678255,0.38352610867829684,0.07357184969125274,0.06200503407207325,0.33320488613155574,-0.26113671274961603,-0.1321624588364434,0.09615251299826699,0.467062534793097,1.4551947176930335,0.016100521705802784,0.14242940938285908,0.6443118446871876,0.4025914443409473,-0.018843137391676312,0.2508942588777674,0.7586223854446768,0.9444707344744478,-0.03701874447683662,0.08424843881092592,0.6008033671729278,0.2083837550540999
2025-08-29,0.013313776225792884,0.15577630750093685,0.11194788046222137,-0.09661164534258138,-0.027808587996612122,0.023355260295753855,0.29757405054587327,0.20029035311913868,0.05704894882351774,0.1925735186868176,0.31617692583924595,0.054782522041507686,0.028335354079662256,0.025526197939991002,0.2117043229800517,-0.009914636315134229,-0.039777128313946974,0.0069102217222860585,0.3508291593029753,0.31666409557601005,-0.046633585049225434,0.10415241519967688,0.569156292599597,0.3565658620914993,0.012801456089792218,0.03164107159410445,0.1716792419722759,-0.2170949508383604,-0.16179931536157466,0.19863851919840902,0.38951941833658466,1.3210428305400375,-0.024856269354684768,0.10410021760515109,0.5500431564355401,0.39242901919093787,-0.055647191034111976,0.1800729788572557,0.6466267145991076,0.8965381269390511,-0.08847226781026518,0.0030674170742914786,0.46743138435467735,0.1665796288015804
2025-08-30,0.013313776225792884,0.15577630750093685,0.11194788046222137,-0.09661164534258138,-0.027808587996612122,0.023355260295753855,0.29757405054587327,0.20029035311913868,0.05704894882351774,0.1925735186868176,0.31617692583924595,0.054782522041507686,0.028335354079662256,0.025526197939991002,0.2117043229800517,-0.009914636315134229,-0.039777128313946974,0.0069102217222860585,0.3508291593029753,0.31666409557601005,-0.046633585049225434,0.10415241519967688,0.569156292599597,0.3565658620914993,0.012801456089792218,0.03164107159410445,0.1716792419722759,-0.2170949508383604,-0.16179931536157466,0.19863851919840902,0.38951941833658466,1.3210428305400375,-0.024856269354684768,0.10410021760515109,0.5500431564355401,0.39242901919093787,-0.055647191034111976,0.1800729788572557,0.6466267145991076,0.8965381269390511,-0.08847226781026518,0.0030674170742914786,0.46743138435467735,0.1665796288015804
2025-08-31,0.013313776225792884,0.15577630750093685,0.11194788046222137,-0.09661164534258138,-0.027808587996612122,0.023355260295753855,0.29757405054587327,0.20029035311913868,0.05704894882351774,0.1925735186868176,0.31617692583924595,0.054782522041507686,0.028335354079662256,0.025526197939991002,0.2117043229800517,-0.009914636315134229,-0.039777128313946974,0.0069102217222860585,0.3508291593029753,0.31666409557601005,-0.046633585049225434,0.10415241519967688,0.569156292599597,0.3565658620914993,0.012801456089792218,0.03164107159410445,0.1716792419722759,-0.2170949508383604,-0.16179931536157466,0.19863851919840902,0.38951941833658466,1.3210428305400375,-0.024856269354684768,0.10410021760515109,0.5500431564355401,0.39242901919093787,-0.055647191034111976,0.1800729788572557,0.6466267145991076,0.8965381269390511,-0.08847226781026518,0.0030674170742914786,0.46743138435467735,0.1665796288015804
2025-09-01,0.021832912481092537,0.13273631306199607,0.10739705802301369,-0.10688070668780614,-0.02730542156057414,0.020331025260755142,0.2998628797312597,0.2033903836290616,0.059255863550069954,0.2081417619077388,0.3272376504670096,0.03516771461435697,0.03479439674649787,0.04380327271069784,0.22003196590303675,-0.0167066560028436,-0.03547657343114563,0.0008263330217059828,0.34475843208751145,0.2788896990454275,-0.04328234076541582,0.10247492756641519,0.6020607062992192,0.3037106850225486,-0.015219892044951666,0.05102940250582377,0.16786763677067307,-0.21265675801207629,-0.14216115611999125,0.149574530516432,0.366855647623201,1.2639732308836287,-0.021423311019448277,0.0788667882746592,0.5487549915326879,0.3149881225870612,-0.05807065400080824,0.15890913310194144,0.6571280251905014,0.8889590860599559,-0.08782061465842839,-0.006696964312988385,0.4810579433475357,0.1885189292907299
2025-09-02,0.00030467114476584456,0.10663437864361369,0.09030064107497648,-0.10741545494334492,-0.044006033548577905,0.028249636108629073,0.2863638033654199,0.20928322983958525,0.03939416328038403,0.20194454570308928,0.32121413231988694,0.039315057974353085,0.01747414999774244,0.02213553479089181,0.20251881103580782,-0.03309321108928187,-0.0694806446051337,0.022094300764883057,0.3268810478877924,0.3020335402086358,-0.06759109858878076,0.11402518743133605,0.5666094496987624,0.3064437084155778,-0.03368149278253718,0.09527451697648903,0.12782933260281504,-0.2626979319892706,-0.15981173450286135,0.20209672482399754,0.3532908339076499,1.2696042728817676,-0.046641150597210856,0.12653582679702624,0.5637501249796086,0.3122289861661911,-0.1182769991329139,0.14611114992985885,0.5623594006382606,0.8953256602359883,-0.13714144077467394,0.011996511531055631,0.4392857557633121,0.2112951515100403
2025-09-03,0.022029213557376304,0.12380320735946415,0.12495950906571962,-0.0931124835870254,-0.027660268847580993,0.030728798739109164,0.2829773266214375,0.1894957113208886,0.14210972640307085,0.29119665403332506,0.4542727783636329,0.03226087179093384,0.006368008550053483,0.027600945798472276,0.22540939160611662,-0.019602706832569372,-0.05516106296033352,0.032904893699439164,0.3435658982658496,0.28568433909943214,-0.060410960639357913,0.08502382460612434,0.5665787881208775,0.2952453850966281,-0.015587247333372689,0.05841913511801056,0.18404451375106312,-0.26585619105304137,-0.15984162282366976,0.17241901301846796,0.3078351908139143,1.2380432143724205,-0.02167729533853724,0.12037601701596001,0.5747945892831008,0.29653860078978167,-0.09028711187937466,0.1429921049980527,0.5567961010330298,0.8286442931170135,-0.08595378374638596,0.010134455377651674,0.471451114826287,0.15802923093790344
2025-09-04,0.030071204753118197,0.12410289186274692,0.12679109848395775,-0.09811412513602658,-0.026173335469132475,0.019976217638980165,0.19825751774859857,0.19716156873890256,0.14467541184250776,0.2939381429495904,0.4419169940816632,0.03997700642075186,0.02034808208502903,0.0549214448771318,0.23911671924290223,0.01730896278352767,-0.042805960822878464,0.04122350057107815,0.3093556178722374,0.29846554926153845,-0.05691660860793091,0.07731879173147238,0.5381405827414336,0.30100263203418653,0.008790750342690279,0.07350562866656074,0.20679452445458435,-0.261048598418955,-0.13744337642249482,0.1621018160166714,0.3437177280550774,1.2037983929875824,-0.01648156747413765,0.11236209128872843,0.5548571282914021,0.2752927048934253,-0.04231771615147106,0.15865424662459437,0.5670582304906269,0.824756292282723,-0.05146333157396776,-0.016739565363047992,0.3586440663300843,0.11558399768180005
2025-09-05,0.034975782937668454,0.12368102696650518,0.17008494010020025,-0.09068335382283854,-0.04682390903533029,-0.006066895987475895,0.1411587648076853,0.21285294015106548,0.15252672115686883,0.3089728427018945,0.43439826871584186,0.06028915461855755,0.00562697485175101,0.03992659236381546,0.2229182019159912,0.03253631284916203,-0.04174547643614468,0.04650806474078606,0.26131283439068076,0.3113032570974623,-0.07442506725607423,0.048198556133419945,0.45879036646799887,0.3172692932747134,0.061350435624394795,0.11254162042175353,0.22154521082135026,-0.2342121113839596,-0.13580177230908153,0.13955046144685923,0.23197618281300292,1.240389479008599,0.09319796089531884,0.21698488246986503,0.648391765920554,0.2740029634576455,-0.06404465857717989,0.126282739470853,0.46935108455840546,0.8653539977935005,-0.06815942994560231,-0.030037446030438897,0.30570435713502997,0.15690298491232135
2025-09-06,0.034975782937668454,0.12368102696650518,0.17008494010020025,-0.09068335382283854,-0.04682390903533029,-0.006066895987475895,0.1411587648076853,0.21285294015106548,0.15252672115686883,0.3089728427018945,0.43439826871584186,0.06028915461855755,0.00562697485175101,0.03992659236381546,0.2229182019159912,0.03253631284916203,-0.04174547643614468,0.04650806474078606,0.26131283439068076,0.3113032570974623,-0.07442506725607423,0.048198556133419945,0.45879036646799887,0.3172692932747134,0.061350435624394795,0.11254162042175353,0.22154521082135026,-0.2342121113839596,-0.13580177230908153,0.13955046144685923,0.23197618281300292,1.240389479008599,0.09319796089531884,0.21698488246986503,0.648391765920554,0.2740029634576455,-0.06404465857717989,0.126282739470853,0.46935108455840546,0.8653539977935005,-0.06815942994560231,-0.030037446030438897,0.30570435713502997,0.15690298491232135
