date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,PLTR,AVGO,GEV,VRT
2020-05-29,1378058.4699,1389665.4253,976896.644,1218195.6173,641304.6618,218337.3,154901.6366,11106.9837,116447.2251,38091.7006,4180.681
2020-05-30,1378058.4699,1389665.4253,976896.644,1218195.6173,641304.6618,218337.3,154901.6366,11106.9837,116447.2251,38091.7006,4180.681
2020-05-31,1378058.4699,1389665.4253,976896.644,1218195.6173,641304.6618,218337.3,154901.6366,11106.9837,116447.2251,38091.7006,4180.681
2020-06-01,1395005.7198,1386480.3804,978375.1987,1232495.5261,660735.5463,216633.75,166607.377,11106.9837,115935.4921,38091.7006,4371.1598
2020-06-02,1401463.8789,1402253.9361,983439.5184,1233178.8493,663043.32,217101.15,163539.026,11106.9837,119161.8083,38091.7006,4423.7057
2020-06-03,1409178.9952,1405666.4842,981429.7611,1236166.5177,655749.6155,215729.7,163798.7413,11106.9837,123747.415,38091.7006,4571.4909
2020-06-04,1397042.8572,1387162.89,964667.9113,1227288.3043,644723.5858,215655.9,160351.948,11106.9837,123491.5486,38091.7006,4479.5357
2020-06-05,1436832.0525,1419620.0142,982400.9925,1238460.8875,657487.5685,219432.0,164299.6209,11106.9837,126765.8397,38091.7006,4597.7639
2020-06-06,1436832.0525,1419620.0142,982400.9925,1238460.8875,657487.5685,219432.0,164299.6209,11106.9837,126765.8397,38091.7006,4597.7639
2020-06-07,1436832.0525,1419620.0142,982400.9925,1238460.8875,657487.5685,219432.0,164299.6209,11106.9837,126765.8397,38091.7006,4597.7639
2020-06-08,1445327.3491,1428416.8049,987947.4798,1258940.6313,659282.5036,216603.0,176220.554,11106.9837,126941.7479,38091.7006,4880.1979
2020-06-09,1490967.8966,1439336.9589,992685.3723,1297246.6306,679995.4846,222531.6,174504.5778,11106.9837,126062.2069,38091.7006,4670.0144
2020-06-10,1529326.7614,1492724.3782,1000247.0969,1320484.6059,674468.2242,230422.05,190157.9911,11106.9837,125950.2653,38091.7006,4670.0144
2020-06-11,1455903.1265,1412567.4148,957662.4467,1275849.1388,639424.2536,216387.75,180472.4648,11106.9837,117438.7076,38091.7006,4446.6945
2020-06-12,1468472.698,1423715.072,964581.1865,1269394.977,651248.0323,219739.5,173504.6738,11106.9837,120756.1312,38091.7006,4683.1509
2020-06-13,1468472.698,1423715.072,964581.1865,1269394.977,651248.0323,219739.5,173504.6738,11106.9837,120756.1312,38091.7006,4683.1509
2020-06-14,1468472.698,1423715.072,964581.1865,1269394.977,651248.0323,219739.5,173504.6738,11106.9837,120756.1312,38091.7006,4683.1509
2020-06-15,1486633.5617,1432815.2003,969506.0057,1283191.122,662416.5173,225674.25,183822.7924,11106.9837,122300.5227,38091.7006,4676.5827
2020-06-16,1526032.6668,1467926.5286,986042.0369,1304433.9932,671391.1926,223085.1,182195.8615,11106.9837,124967.0111,38091.7006,4758.6856
2020-06-17,1523908.8427,1473007.4336,991022.8644,1317257.525,671049.3002,227205.6,183987.8972,11106.9837,126060.9551,38091.7006,4650.3097
2020-06-18,1524515.6495,1488780.9893,979620.5334,1323741.6134,672217.4326,226762.8,186245.5653,11106.9837,128180.4715,38091.7006,4686.435
2020-06-19,1515803.6362,1479908.3642,975032.3717,1334230.8734,680337.377,227826.75,185677.9018,11106.9837,121769.6381,38091.7006,4538.6498
2020-06-20,1515803.6362,1479908.3642,975032.3717,1334230.8734,680337.377,227826.75,185677.9018,11106.9837,121769.6381,38091.7006,4538.6498
2020-06-21,1515803.6362,1479908.3642,975032.3717,1334230.8734,680337.377,227826.75,185677.9018,11106.9837,121769.6381,38091.7006,4538.6498
2020-06-22,1555462.8015,1521010.6103,990681.0774,1353588.3712,681562.4914,234358.05,184457.2398,11106.9837,126101.1736,38091.7006,4426.9898
2020-06-23,1588663.8076,1531172.4203,999496.8668,1378821.4506,690707.5886,232470.0,185841.1515,11106.9837,125200.2786,38091.7006,4459.831
